,work_year,early_return_amount,issue_date_dayofweek,pub_dero_bankrup,region,f2,f0,employer_type,total_loan,house_exist,recircle_b,del_in_18month,loan_id,initial_list_status,scoring_high,f3,scoring_low,earlies_to_current_mon,earliesCreditYear,year_of_loan,earliesCreditMon,censor_status,early_return,isDefault,monthly_payment,title,early_return_amount_3mon,industry,interest,class,use,f4,issue_date_month,recircle_u,user_id,post_code,debt_loan_ratio
6098,10,0,2,1.0,21,7.0,5.0,2,1363.636364,0,14602.15385,0,1016402,0,742.4242424,16.0,636.3636364,7032,1997,3,11,2,0,0,50.9,4,0.0,8,14.839,3,4,8.0,2,55.89230769,216402,120,30.69818182
6099,10,1374,1,0.0,30,11.0,3.0,3,11818.18182,2,14605.84615,0,1039350,0,753.030303,7.0,645.4545455,4079,2006,5,6,1,3,0,301.19,0,0.0,2,26.3,5,0,4.0,8,44.8,239350,203,7.045454545
6100,6,1609,3,0.0,8,3.0,4.0,2,13636.36364,1,14606.0,0,1040907,1,961.3636364,9.0,769.0909091,9588,1989,3,7,0,2,0,471.3,0,482.7,1,8.18,2,0,5.0,10,31.55384615,240907,115,7.486363636
6101,2,1918,2,0.0,8,26.0,5.0,2,22909.09091,1,14608.46154,1,1015368,1,664.7727273,12.0,613.6363636,3625,2007,3,3,2,3,0,876.49,3,383.6,1,28.69,6,3,6.0,2,25.01538462,215368,143,23.88181818
6102,-1,2359,6,0.0,15,4.0,2.0,3,4704.545455,0,14609.53846,0,1016243,0,721.2121212,5.0,618.1818182,8461,1992,3,9,2,0,0,172.01,5,0.0,10,13.255,3,2,4.0,11,75.4,216243,757,7.990909091
6103,1,623,1,1.0,42,9.0,6.0,2,4363.636364,1,14614.92308,0,1036031,1,654.9242424,11.0,604.5454545,8493,1989,3,10,2,1,0,145.6,1941,62.3,2,16.641,4,4,1.0,1,67.95384615,236031,471,32.79272727
6104,8,137,1,0.0,0,5.0,8.0,3,3600.0,1,14615.0,1,1026797,0,852.7272727,9.0,730.9090909,6787,1997,3,8,2,3,0,123.91,0,27.4,13,22.825,5,0,6.0,3,57.23076923,226797,630,11.01
6105,-1,0,1,0.0,21,2.0,6.0,3,12795.45455,0,14616.92308,0,1047596,0,910.0,7.0,780.0,5935,1999,5,9,2,0,0,333.74,0,0.0,7,13.365,3,0,5.0,12,36.07692308,247596,456,28.65818182
6106,10,6343,5,0.0,3,30.0,9.0,4,16363.63636,0,14618.07692,0,1013848,0,633.75,14.0,585.0,7244,1995,3,10,0,3,0,677.07,0,1902.9,0,13.33,3,0,5.0,8,30.15384615,213848,4,31.70454545
6107,2,1465,6,0.0,14,34.0,8.0,1,5672.727273,0,14619.23077,0,1034499,0,611.5909091,18.0,564.5454545,5356,2003,3,2,1,2,0,166.52,5,293.0,13,16.555,3,2,2.0,10,52.66153846,234499,19,20.55272727
6108,10,4487,6,0.0,9,14.0,4.0,4,17136.36364,0,14624.61538,0,1036897,0,793.3333333,4.0,680.0,5236,2002,3,9,2,3,0,486.75,4,897.4,12,14.014,3,4,2.0,1,67.2,236897,206,21.29
6109,4,3141,2,1.0,14,1.0,5.0,2,18000.0,0,14628.0,0,1035018,1,780.0,10.0,720.0,6270,1996,5,3,2,0,0,496.94,42384,628.2,6,19.782,5,0,6.0,5,89.5,235018,196,10.12363636
6110,1,6773,0,0.0,21,1.0,4.0,4,14836.36364,1,14630.0,0,1005582,0,875.0,9.0,700.0,7885,1994,3,7,2,1,0,443.84,0,2031.9,8,11.858,2,0,7.0,2,42.0,205582,427,7.568181818
6111,0,1246,2,0.0,36,94.0,34.0,2,7090.909091,1,14630.76923,0,1015056,1,733.7121212,89.0,677.2727273,8370,1988,3,7,1,3,0,197.83,6801,0.0,11,12.639,2,4,51.0,6,90.6,215056,466,3.963636364
6112,1,8526,2,0.0,2,16.0,4.0,4,19200.0,1,14635.38462,0,1035725,0,856.8181818,7.0,790.9090909,5172,2001,3,2,1,3,0,590.04,0,2557.8,8,6.68,1,0,6.0,4,37.26923077,235725,31,18.72
6113,10,0,6,0.0,14,7.0,3.0,4,6363.636364,0,14642.76923,0,1042269,0,616.0227273,6.0,568.6363636,4656,2001,3,9,0,0,1,239.18,0,0.0,5,13.98,3,0,5.0,6,27.6,242269,116,34.53818182
6114,10,6769,0,0.0,8,4.0,6.0,5,23650.0,1,14644.0,1,1032937,1,806.8181818,16.0,645.4545455,7974,1991,3,9,2,3,0,736.97,0,2030.7,3,6.858,1,0,11.0,7,33.32307692,232937,235,14.77
6115,0,0,6,0.0,2,6.0,9.0,1,13000.0,1,14644.61538,0,1036386,1,593.8636364,21.0,548.1818182,3897,2004,5,6,2,0,0,336.09,0,0.0,11,20.724,5,0,8.0,2,44.58461538,236386,79,17.42727273
6116,2,0,2,0.0,16,29.0,7.0,3,12000.0,1,14645.53846,1,1025127,0,675.0,14.0,540.0,8067,1994,5,5,2,0,0,303.67,4,0.0,7,13.49,3,4,7.0,6,76.3,225127,289,15.66
6117,4,0,3,0.0,14,7.0,6.0,2,9363.636364,1,14645.76923,0,1035774,0,787.5,23.0,675.0,4534,2005,3,10,0,0,0,374.7,0,0.0,7,20.295,4,0,11.0,3,57.18461538,235774,19,17.00727273
6118,0,0,2,0.0,35,19.0,7.0,2,16363.63636,1,14646.92308,2,1037929,0,780.0,15.0,720.0,2647,2008,3,4,2,0,0,683.46,5,0.0,7,15.389,3,2,9.0,7,79.3,237929,362,17.22545455
6119,9,9976,3,0.0,8,8.0,12.0,0,24300.0,1,14649.0,0,1024357,1,789.7727273,30.0,631.8181818,5113,2001,5,1,2,4,0,605.75,0,2992.8,3,17.14,4,0,11.0,1,32.30769231,224357,242,15.56363636
6120,4,0,6,0.0,11,2.0,3.0,2,38181.81818,2,14653.0,0,1007301,1,845.8333333,18.0,725.0,3502,2005,3,7,2,0,1,1269.73,4,0.0,4,16.425,5,4,13.0,2,16.4,207301,153,8.436363636
6121,10,766,2,1.0,8,23.0,6.0,4,3545.454545,1,14653.69231,0,1030869,0,720.4166667,16.0,665.0,7763,1995,3,11,0,2,0,102.52,0,229.8,11,15.389,3,0,9.0,2,63.5,230869,143,21.16363636
6122,0,5371,0,0.0,8,3.0,4.0,0,13000.0,0,14656.15385,0,1039758,0,769.1666667,7.0,710.0,2406,2009,3,7,1,0,0,350.62,4,1611.3,13,8.244,2,4,3.0,2,48.5,239758,275,11.72727273
6123,3,4949,5,1.0,19,36.0,6.0,4,13636.36364,0,14658.46154,0,1018316,1,878.1818182,7.0,752.7272727,6666,1997,3,5,1,2,0,491.01,0,1484.7,8,9.891,2,0,4.0,8,93.04615385,218316,52,31.03363636
6124,6,2573,2,0.0,12,5.0,3.0,4,14545.45455,1,14659.07692,1,1026415,1,731.25,4.0,675.0,4688,1999,5,10,2,1,0,428.28,241,514.6,13,20.49,5,4,4.0,8,65.81538462,226415,106,20.34818182
6125,9,1038,5,0.0,7,5.0,6.0,3,14181.81818,0,14660.76923,3,1003273,1,598.2954545,11.0,552.2727273,10166,1988,3,12,1,1,0,439.82,0,0.0,1,20.889,4,0,8.0,10,83.6,203273,239,18.54818182
6126,6,4094,3,0.0,4,7.0,5.0,4,16545.45455,1,14666.0,1,1017423,1,675.0,15.0,540.0,4870,2002,3,6,2,1,0,469.63,0,409.4,7,11.421,3,0,4.0,10,67.96153846,217423,160,14.16
6127,5,0,6,0.0,21,10.0,5.0,4,15000.0,1,14672.0,0,1014535,1,995.4545455,27.0,796.3636364,3410,2005,3,10,0,0,0,462.61,0,0.0,13,7.612,1,0,17.0,2,21.78461538,214535,108,21.34
6128,1,0,0,0.0,8,94.0,34.0,1,4727.272727,1,14673.23077,0,1000246,1,784.0909091,89.0,627.2727273,3621,2001,3,9,0,0,1,131.89,71,0.0,3,11.49,2,5,51.0,8,65.53846154,200246,620,21.44
6129,2,2297,6,0.0,0,12.0,4.0,0,19854.54545,1,14678.46154,0,1044493,1,815.4545455,9.0,752.7272727,2403,2008,5,8,1,1,0,365.19,4,459.4,11,12.089,2,4,5.0,3,63.4,244493,414,24.66363636
6130,1,7357,6,1.0,14,13.0,12.0,4,16500.0,0,14679.53846,0,1038507,1,793.3333333,16.0,680.0,5874,1997,3,11,1,3,0,547.96,3211,735.7,11,11.99,2,0,7.0,12,61.10769231,238507,307,28.34181818
6131,3,2152,3,0.0,3,15.0,4.0,4,5454.545455,0,14681.53846,0,1023481,0,869.1666667,9.0,745.0,5691,2001,3,2,1,3,0,206.5,6,645.6,4,13.041,3,5,9.0,9,50.21538462,223481,483,28.32
6132,10,7085,1,1.0,20,2.0,5.0,4,27272.72727,0,14687.07692,0,1044132,1,585.0,17.0,540.0,7914,1995,3,12,1,1,0,1071.59,0,708.5,3,30.75,6,0,13.0,8,46.30769231,244132,524,12.02727273
6133,-1,0,0,0.0,14,2.0,5.0,1,18909.09091,0,14688.15385,0,1049441,0,747.5,9.0,690.0,5785,2002,3,3,0,0,1,519.44,4,0.0,11,10.42,2,4,4.0,1,83.65384615,249441,408,18.98
6134,10,6467,3,0.0,21,12.0,11.0,4,17500.0,0,14689.0,1,1047303,1,810.8333333,26.0,695.0,7670,1994,3,1,0,1,0,549.93,0,1940.1,1,7.371,1,0,16.0,1,33.2,247303,342,27.14545455
6135,0,0,3,0.0,0,2.0,11.0,4,15363.63636,1,14695.69231,0,1042511,0,884.5454545,15.0,758.1818182,7124,1993,3,5,1,0,1,432.54,32066,0.0,1,12.12,2,0,13.0,11,75.34615385,242511,468,9.927272727
6136,10,13290,6,0.0,18,0.0,1.0,3,31827.27273,0,14700.0,0,1012504,1,941.8181818,3.0,807.2727273,4962,2000,5,5,2,0,0,840.67,10,3987.0,4,21.672,6,9,2.0,12,98.0,212504,297,4.872727273
6137,3,5101,3,0.0,3,5.0,4.0,4,13636.36364,0,14703.23077,0,1015491,0,940.9090909,5.0,752.7272727,1614,2014,5,6,0,0,0,341.15,0,510.1,11,14.278,2,0,2.0,11,55.5,215491,89,10.85727273
6138,7,0,0,0.0,11,4.0,8.0,3,17727.27273,0,14704.30769,1,1027952,0,934.0909091,26.0,747.2727273,5752,2003,5,1,1,0,0,372.07,0,0.0,2,15.219,3,0,11.0,10,53.3,227952,409,25.21090909
6139,10,1583,5,0.0,8,8.0,6.0,3,7854.545455,0,14705.38462,1,1038821,0,669.6969697,6.0,618.1818182,6636,1998,3,8,1,2,0,316.3,5,0.0,13,10.296,2,2,3.0,10,83.8,238821,335,17.82
6140,10,9649,6,0.0,13,4.0,9.0,3,22909.09091,3,14708.61538,0,1015461,0,797.7272727,14.0,736.3636364,11172,1986,3,6,1,3,0,921.87,7,964.9,1,10.251,2,6,6.0,1,34.24615385,215461,390,9.590909091
6141,10,6779,5,0.0,25,7.0,3.0,0,16800.0,1,14709.0,2,1005659,0,856.25,17.0,685.0,5875,1998,5,10,0,3,0,393.62,0,0.0,1,15.741,3,0,14.0,11,58.90769231,205659,41,12.07636364
6142,1,817,3,0.0,8,10.0,5.0,3,23636.36364,1,14709.23077,0,1017512,1,685.2272727,11.0,548.1818182,5540,1999,3,11,1,3,0,868.43,4,81.7,3,11.151,3,4,5.0,1,74.1,217512,143,14.55
6143,10,7531,4,0.0,7,10.0,3.0,3,14545.45455,0,14710.38462,4,1017251,0,710.6060606,10.0,609.0909091,3803,2006,5,2,2,5,0,437.28,0,2259.3,5,19.341,4,0,6.0,7,39.78461538,217251,9,15.98181818
6144,10,6947,5,0.0,7,3.0,4.0,4,24818.18182,2,14710.76923,0,1021082,1,980.0,9.0,840.0,4717,2002,3,9,0,2,0,641.15,4,694.7,10,6.864,1,4,8.0,8,22.2,221082,477,14.90909091
6145,3,0,4,1.0,8,5.0,6.0,4,18327.27273,1,14716.15385,0,1020730,0,780.0,20.0,720.0,7091,1995,3,12,1,0,0,525.6,0,0.0,2,7.89,1,0,10.0,5,67.0,220730,479,11.78181818
6146,5,0,3,0.0,16,9.0,6.0,3,11818.18182,1,14717.30769,0,1030168,0,793.3333333,8.0,680.0,3835,2006,3,12,1,0,0,326.97,6,0.0,8,9.819,2,5,2.0,6,36.55384615,230168,286,25.56
6147,10,0,0,1.0,18,8.0,4.0,2,17727.27273,0,14718.46154,0,1005985,0,731.25,12.0,585.0,4107,2006,5,2,1,0,0,348.95,0,0.0,8,12.591,3,0,7.0,5,54.23076923,205985,34,15.6
6148,0,2685,4,0.0,4,94.0,34.0,3,13500.0,0,14726.92308,1,1017651,1,630.0,89.0,540.0,3561,2002,3,9,2,3,0,601.08,38,805.5,4,16.695,4,0,51.0,6,78.69230769,217651,100,12.60818182
6149,10,0,4,0.0,0,1.0,12.0,1,4675.0,1,14732.0,0,1034048,0,634.7727273,15.0,544.0909091,3743,2006,3,1,1,0,1,178.47,1,0.0,11,21.97,5,1,12.0,4,57.93846154,234048,119,12.33818182
6150,1,5566,2,0.0,30,2.0,4.0,4,10909.09091,1,14732.30769,0,1015907,0,822.5,5.0,705.0,2922,2008,3,6,0,3,0,381.55,4,0.0,1,8.99,2,4,4.0,6,73.66153846,215907,325,31.50545455
6151,9,2326,6,0.0,15,6.0,6.0,4,6545.454545,1,14732.30769,0,1005549,0,624.8863636,9.0,576.8181818,4263,2003,3,6,2,0,0,250.29,4,465.2,5,8.679,1,4,3.0,2,61.7,205549,305,23.80090909
6152,10,1896,0,0.0,2,13.0,6.0,3,7272.727273,1,14733.0,0,1009524,1,710.7954545,13.0,568.6363636,6239,1996,3,6,0,3,0,267.06,38,568.8,3,12.35,2,0,3.0,7,88.63076923,209524,179,18.37
6153,6,0,6,0.0,15,3.0,3.0,4,18000.0,0,14734.46154,0,1017822,0,695.4545455,18.0,556.3636364,4503,2002,3,2,2,0,0,698.95,4,0.0,11,16.29,4,4,10.0,6,103.8461538,217822,20,16.01181818
6154,3,3669,6,0.0,2,7.0,15.0,4,10909.09091,1,14738.07692,0,1000634,0,598.2954545,27.0,552.2727273,4109,2004,3,8,2,2,0,334.97,0,733.8,4,12.59,3,0,16.0,11,43.38461538,200634,162,24.2
6155,3,0,0,0.0,21,14.0,5.0,0,13090.90909,0,14742.69231,0,1020449,0,784.0909091,18.0,627.2727273,7366,1997,5,11,1,0,0,279.72,0,0.0,8,15.488,3,0,6.0,1,27.7,220449,512,21.15818182
6156,7,2673,3,0.0,0,3.0,7.0,4,13000.0,0,14747.30769,1,1020915,0,770.0,20.0,660.0,7486,1993,5,2,2,5,0,374.59,4,267.3,12,26.488,6,4,13.0,8,47.3,220915,773,11.57454545
6157,-1,2041,1,0.0,21,10.0,6.0,4,7090.909091,2,14748.0,0,1005127,0,705.6818182,19.0,564.5454545,4960,2000,3,12,2,2,0,221.52,11,408.2,12,17.568,5,10,9.0,7,85.73076923,205127,80,23.74545455
6158,1,0,5,1.0,21,9.0,8.0,3,9159.090909,1,14749.84615,0,1026174,0,761.3636364,18.0,609.0909091,4322,2003,3,1,1,0,1,352.18,0,0.0,3,14.031,4,0,6.0,11,61.47692308,226174,109,26.23090909
6159,4,3923,0,0.0,13,0.0,6.0,1,20000.0,1,14755.0,0,1013079,0,770.0,11.0,660.0,1798,2011,3,3,1,3,0,673.79,4,0.0,3,12.99,3,4,8.0,2,62.8,213079,17,6.518181818
6160,8,1363,3,1.0,8,13.0,15.0,0,3000.0,1,14756.0,0,1009767,0,715.0,29.0,660.0,4109,2004,3,7,2,1,0,101.56,0,272.6,1,11.997,3,0,13.0,10,41.6,209767,275,21.11818182
6161,9,6586,4,0.0,8,4.0,5.0,0,15475.0,1,14756.53846,0,1030075,1,995.4545455,11.0,796.3636364,3287,2006,3,5,1,2,0,516.14,0,1317.2,1,12.29,3,0,8.0,5,34.4,230075,215,30.41
6162,10,2176,2,0.0,3,21.0,4.0,4,21272.72727,0,14760.0,0,1021445,0,913.6363636,10.0,730.9090909,3468,2006,5,1,0,4,0,406.71,0,0.0,2,12.69,3,0,3.0,7,92.53846154,221445,472,34.40727273
6163,8,6592,1,0.0,4,23.0,3.0,1,13500.0,0,14764.61538,0,1024024,1,833.1818182,13.0,769.0909091,6390,1997,3,1,0,3,1,430.37,0,659.2,11,8.253,2,0,4.0,7,70.32307692,224024,423,17.49
6164,9,2525,3,0.0,44,14.0,2.0,3,6000.0,0,14770.0,2,1017978,0,778.4090909,8.0,622.7272727,4627,2004,3,1,0,0,0,201.56,6,0.0,7,11.511,3,5,7.0,9,74.5,217978,336,23.35909091
6165,2,0,0,0.0,13,14.0,2.0,3,15600.0,1,14771.53846,0,1030321,0,723.8636364,16.0,668.1818182,11140,1982,3,10,2,0,0,445.61,38,0.0,9,8.382,1,0,11.0,4,76.15384615,230321,17,23.58545455
6166,3,0,1,0.0,37,12.0,5.0,1,8181.818182,0,14777.30769,0,1021320,0,690.3409091,8.0,552.2727273,3317,2006,5,11,1,0,1,251.61,0,0.0,4,19.327,4,0,5.0,12,66.7,221320,639,25.02545455
6167,2,0,4,0.0,8,9.0,4.0,4,11454.54545,0,14780.30769,0,1044589,0,699.2424242,6.0,645.4545455,4474,2004,5,1,0,0,0,318.48,0,0.0,10,14.289,3,0,6.0,4,52.44615385,244589,139,23.92727273
6168,-1,0,5,0.0,21,1.0,14.0,4,10000.0,1,14782.15385,0,1017329,0,892.5,20.0,765.0,8309,1991,3,6,2,0,1,307.04,4,0.0,7,5.958,1,4,18.0,3,12.4,217329,260,17.54545455
6169,10,0,1,0.0,17,2.0,5.0,4,17727.27273,0,14782.15385,0,1038517,0,633.75,6.0,585.0,6362,2000,5,3,1,0,0,345.85,0,0.0,11,13.59,3,0,4.0,8,56.0,238517,165,18.29
6170,10,0,1,0.0,21,7.0,5.0,4,5236.363636,0,14783.0,1,1026787,1,704.1666667,16.0,650.0,9253,1989,3,3,0,0,0,199.64,0,0.0,11,7.69,1,0,13.0,7,66.57692308,226787,369,9.643636364
6171,8,0,5,0.0,8,8.0,3.0,3,5454.545455,0,14784.0,0,1028088,1,934.0909091,8.0,747.2727273,14092,1974,3,11,1,0,0,161.72,95,0.0,7,9.144,2,0,5.0,6,59.63076923,228088,56,13.35454545
6172,7,0,4,0.0,23,1.0,4.0,4,18181.81818,2,14786.0,0,1033453,0,726.1363636,22.0,580.9090909,2891,2008,3,2,1,0,1,683.46,0,0.0,10,15.389,3,0,19.0,1,29.5,233453,104,6.03
6173,8,0,0,0.0,19,6.0,4.0,4,1636.363636,0,14790.0,0,1036403,0,634.7727273,5.0,544.0909091,4991,2001,3,10,2,0,1,63.76,5,0.0,12,8.253,2,2,3.0,6,115.2692308,236403,365,10.58181818
6174,10,0,1,0.0,37,1.0,10.0,4,16363.63636,2,14795.84615,0,1030822,0,940.9090909,13.0,752.7272727,7365,1996,5,1,0,0,1,341.22,0,0.0,0,14.289,3,0,5.0,3,74.76923077,230822,250,15.23
6175,0,3072,2,0.0,8,94.0,34.0,5,9818.181818,1,14801.23077,0,1000082,1,731.8181818,89.0,627.2727273,2344,2005,3,9,1,3,0,396.92,454,307.2,1,10.539,2,0,51.0,2,72.46153846,200082,277,14.82545455
6176,2,0,5,0.0,19,6.0,3.0,3,19636.36364,1,14804.0,0,1005627,1,616.0227273,5.0,568.6363636,3438,2004,5,10,1,0,0,415.57,4,0.0,4,13.65,3,4,4.0,3,52.33846154,205627,29,21.41
6177,5,0,5,0.0,8,8.0,5.0,4,2181.818182,2,14807.07692,1,1010424,1,840.0,18.0,720.0,7214,1997,3,7,1,0,0,65.95,4,0.0,10,12.639,2,4,9.0,4,58.06153846,210424,361,29.02727273
6178,10,216,1,0.0,20,8.0,5.0,4,6818.181818,0,14810.76923,0,1032789,0,834.1666667,10.0,770.0,7152,1996,3,8,1,3,0,225.87,2,43.2,12,5.32,1,3,2.0,3,22.3,232789,118,15.88909091
6179,3,0,4,0.0,13,17.0,12.0,3,14181.81818,1,14810.76923,0,1026825,0,644.3181818,21.0,552.2727273,4139,2004,3,12,0,0,0,398.52,0,0.0,13,10.791,3,0,10.0,4,39.2,226825,514,20.92727273
6180,5,1537,1,0.0,44,11.0,6.0,0,15790.90909,0,14814.15385,0,1024850,0,787.5,16.0,675.0,5691,2000,3,8,2,1,0,663.95,4,307.4,3,14.46,3,4,11.0,3,98.10769231,224850,349,21.23636364
6181,5,4632,3,0.0,20,6.0,8.0,4,15000.0,0,14814.23077,0,1031782,1,865.4545455,18.0,741.8181818,4352,2003,3,2,0,0,0,474.7,5,1389.6,11,9.537,2,2,8.0,1,37.47692308,231782,220,12.61636364
6182,7,6985,3,0.0,13,10.0,9.0,3,23636.36364,1,14820.61538,0,1001626,0,823.8636364,28.0,659.0909091,5568,1999,3,2,2,1,0,673.79,0,0.0,7,12.99,3,0,15.0,5,27.35384615,201626,62,16.88181818
6183,9,5638,5,0.0,35,5.0,1.0,4,27490.90909,0,14820.92308,0,1020826,0,851.6666667,6.0,730.0,4413,2004,5,9,0,5,0,570.03,4,563.8,7,11.466,3,4,4.0,10,60.27692308,220826,271,12.62454545
6184,3,0,1,1.0,19,7.0,7.0,4,22863.63636,0,14825.76923,0,1013702,1,700.0,8.0,600.0,3773,2005,3,11,0,0,1,1042.2,6,0.0,7,25.326,7,5,4.0,3,84.73846154,213702,67,30.98181818
6185,2,0,3,0.0,13,15.0,3.0,0,16363.63636,0,14826.46154,0,1040054,0,742.0833333,18.0,685.0,4992,2003,5,10,0,0,1,349.65,4,0.0,11,15.488,3,4,12.0,6,44.7,240054,641,23.6
6186,2,4885,4,0.0,13,23.0,4.0,0,14727.27273,1,14834.61538,1,1044278,0,680.1136364,19.0,544.0909091,4414,2004,3,3,2,3,0,555.55,4,488.5,13,6.97,1,4,10.0,4,50.61538462,244278,124,13.17272727
6187,6,5103,4,0.0,21,8.0,9.0,3,16363.63636,0,14835.69231,1,1001309,1,654.9242424,12.0,604.5454545,4414,2005,3,8,2,2,0,684.33,0,1020.6,12,15.488,3,0,7.0,9,26.58461538,201309,120,21.19090909
6188,10,6275,4,0.0,9,94.0,34.0,4,16650.0,1,14839.38462,0,1001797,1,772.7272727,89.0,618.1818182,5691,1996,3,11,1,3,0,568.98,335,1255.0,6,13.99,3,0,51.0,6,65.35384615,201797,125,19.92727273
6189,10,0,0,0.0,13,6.0,6.0,4,38231.81818,0,14840.76923,0,1020233,1,611.5909091,14.0,564.5454545,4109,2002,5,4,2,0,0,800.16,76,0.0,11,15.102,3,0,11.0,7,66.0,220233,370,12.63272727
6190,10,10584,4,0.0,2,3.0,4.0,5,27272.72727,0,14843.23077,1,1032230,0,920.4545455,6.0,736.3636364,5936,1999,3,10,0,0,0,840.91,0,2116.8,2,12.88,3,0,2.0,1,83.16923077,232230,405,11.34545455
6191,10,5581,1,0.0,0,6.0,6.0,4,17727.27273,0,14855.76923,0,1042948,1,710.7954545,14.0,568.6363636,10715,1986,3,5,0,0,0,494.86,0,1674.3,4,12.683,2,0,8.0,9,40.92307692,242948,218,20.12
6192,5,913,0,0.0,9,0.0,8.0,4,10909.09091,2,14863.69231,0,1008370,1,650.0,22.0,600.0,4079,2002,3,5,0,3,0,365.81,0,273.9,11,20.735,4,0,9.0,7,65.4,208370,23,15.12727273
6193,6,901,6,0.0,0,10.0,12.0,0,6363.636364,0,14865.84615,0,1029903,1,705.3030303,12.0,604.5454545,5052,2001,3,5,1,1,0,236.98,0,270.3,0,14.663,3,0,7.0,3,55.2,229903,314,36.21818182
6194,8,0,1,0.0,13,0.0,4.0,3,8636.363636,1,14867.07692,0,1001897,1,805.0,13.0,690.0,6848,1995,3,1,0,0,0,315.5,0,0.0,12,10.791,2,0,7.0,10,79.03846154,201897,124,6.076363636
6195,2,0,5,0.0,14,5.0,4.0,4,35000.0,0,14868.0,0,1009875,0,800.7575758,11.0,686.3636364,8707,1990,3,4,1,0,0,1170.71,5,0.0,11,12.49,2,2,7.0,2,35.63076923,209875,66,6.33
6196,-1,0,3,0.0,8,5.0,8.0,2,33090.90909,1,14871.0,2,1012566,0,981.8181818,36.0,785.4545455,6667,1998,5,6,0,0,1,651.37,0,0.0,13,15.389,3,0,21.0,9,27.11538462,212566,134,13.92727273
6197,5,3391,5,1.0,8,5.0,4.0,0,13500.0,0,14871.92308,0,1009229,0,685.2272727,21.0,548.1818182,12936,1980,5,3,2,0,0,302.29,0,678.2,3,13.519,3,0,12.0,8,69.13846154,209229,277,12.51
6198,3,5555,2,0.0,30,16.0,7.0,4,21000.0,1,14874.23077,0,1046394,1,704.1666667,21.0,650.0,3409,2004,5,9,2,0,0,476.21,947,1666.5,10,11.565,2,4,9.0,1,49.43076923,246394,74,12.85
6199,1,0,1,0.0,19,10.0,5.0,4,12000.0,0,14878.0,1,1042286,1,616.0227273,21.0,568.6363636,8704,1990,3,9,1,0,0,378.2,0,0.0,2,8.39,1,0,9.0,7,51.11538462,242286,67,14.88272727
6200,1,0,1,0.0,3,4.0,7.0,3,12000.0,1,14883.0,0,1004449,0,679.5454545,18.0,627.2727273,4352,2002,3,8,1,0,0,396.69,4,0.0,1,12.837,2,4,12.0,7,70.2,204449,4,18.41454545
6201,9,0,1,1.0,30,7.0,11.0,4,5909.090909,2,14883.46154,3,1043530,1,920.4545455,33.0,736.3636364,9466,1989,3,10,0,0,1,161.32,11,0.0,3,9.99,2,10,11.0,9,65.0,243530,491,24.36363636
6202,-1,3669,1,0.0,22,6.0,3.0,4,15000.0,2,14889.23077,0,1012721,1,862.7272727,28.0,796.3636364,14548,1976,3,2,0,2,0,451.73,4,733.8,10,5.32,1,4,19.0,12,36.5,212721,528,14.94
6203,9,0,3,0.0,46,7.0,4.0,4,11227.27273,0,14892.92308,0,1026439,0,668.1818182,12.0,572.7272727,4078,2004,3,8,1,0,0,290.05,0,0.0,2,6.864,1,0,7.0,10,50.50769231,226439,618,7.372727273
6204,2,5710,6,0.0,13,3.0,12.0,5,23636.36364,1,14894.0,1,1020851,0,704.1666667,34.0,650.0,12571,1981,3,6,1,1,0,619.93,3,1142.0,2,7.26,1,3,15.0,11,36.46153846,220851,17,21.24
6205,10,4674,5,0.0,27,3.0,3.0,4,17727.27273,1,14895.0,0,1049710,1,918.75,8.0,735.0,10442,1985,3,7,0,3,0,467.43,4,934.8,9,7.62,1,4,5.0,2,74.42307692,249710,500,15.65454545
6206,0,0,2,0.0,32,9.0,11.0,4,13090.90909,1,14898.15385,0,1045908,1,750.0,23.0,600.0,4748,2002,5,7,1,0,1,416.73,0,0.0,13,21.109,5,0,12.0,7,57.9,245908,392,19.08818182
6207,10,953,4,0.0,24,15.0,6.0,3,2954.545455,0,14907.69231,0,1037788,1,721.2121212,9.0,618.1818182,5082,2001,3,6,0,0,0,86.24,5,190.6,7,14.65,3,2,3.0,5,73.03846154,237788,558,20.77
6208,7,0,2,0.0,19,8.0,4.0,1,17000.0,2,14913.23077,0,1019386,0,875.0,15.0,700.0,5632,1999,5,5,0,0,1,389.86,0,0.0,3,13.35,3,0,7.0,10,54.64615385,219386,386,16.94545455
6209,9,7256,6,0.0,38,94.0,34.0,4,22543.18182,1,14915.76923,0,1026703,1,772.7272727,89.0,618.1818182,5601,1997,3,3,0,1,0,673.36,0,2176.8,13,14.661,3,0,51.0,7,68.07692308,226703,195,17.15
6210,1,830,2,0.0,27,9.0,6.0,1,10909.09091,0,14920.38462,0,1039705,1,797.7272727,6.0,736.3636364,3743,2005,3,4,0,1,0,387.15,0,0.0,3,8.991,2,0,4.0,7,102.9230769,239705,553,15.25454545
6211,9,1731,2,0.0,2,8.0,4.0,3,8000.0,1,14928.30769,0,1004548,1,968.1818182,5.0,774.5454545,5326,2002,3,8,1,3,0,281.22,0,0.0,4,14.391,3,0,4.0,3,110.3076923,204548,31,32.64
6212,1,0,1,0.0,22,2.0,10.0,3,10909.09091,0,14930.0,2,1036646,1,755.6818182,12.0,604.5454545,4809,2000,3,8,2,0,0,404.27,29910,0.0,1,14.289,2,4,11.0,10,60.18461538,236646,33,13.07272727
